ts,mean_wind_speed,SpotPriceDKK,BalancingPowerPriceUpDKK,BalancingPowerPriceDownDKK,mean_wind_power,max_wind_speed_3sec,max_wind_speed_10min,Kalby_AP,optimal_bid
2021-01-01 13:00:00,-0.554541132322427,-0.7101770636565164,-0.7309360542705156,-0.7291219486775076,-0.6890551463383797,-0.552011368877303,-0.4940181287798718,0.8725949426303161,
2021-01-01 14:00:00,-0.4881693139724032,-0.7164405649736385,-0.7364149404618466,-0.7259054527813874,-0.6029324192876703,-0.552011368877303,-0.4940181287798718,0.8802415503700797,
2021-01-01 15:00:00,-0.35542567727235597,-0.7010977452399425,-0.7230178176945545,-0.5891871498084812,-0.5359644600428383,-0.43451295692940684,-0.4940181287798718,0.8015691000652561,
2021-01-01 16:00:00,-0.45498340479739136,-0.6483069101693492,-0.49591522606911326,-0.5338913746071595,-0.5863997385261628,-0.43451295692940684,-0.4940181287798718,0.7668380378954465,
2021-01-01 17:00:00,-0.22268204057230853,-0.5883434915608228,-0.5745846387315781,-0.4710710872432873,-0.4652746265374937,-0.3170145449815107,-0.17326060299673868,0.8269785909127338,
2021-01-01 18:00:00,-0.02356658552223771,-0.58545010008374,-0.6220360081707695,-0.4680519910149469,-0.3459673060340359,-0.19951613303361462,0.019193912473141356,0.7126855279126413,
2021-01-01 19:00:00,-0.02356658552223771,-0.5875120524499421,-0.6238365044209585,-0.4702118196039012,-0.3459673060340359,-0.3170145449815107,-0.17326060299673868,0.5669664131407977,
2021-01-01 20:00:00,0.009619323652773997,-0.6119342238577764,-0.5755526391413536,-0.4957811704969363,-0.3239224522853891,-0.3170145449815107,0.019193912473141356,0.6437881827462032,
2021-01-01 21:00:00,-0.2558679497473205,-0.6411343609975659,-0.4882777483320037,-0.526366862444609,-0.4834460953457606,-0.19951613303361462,-0.17326060299673868,0.6266753121689577,
2021-01-01 22:00:00,-0.08993840387226142,-0.6445155334121218,-0.344568386200721,-0.5299085084482208,-0.3880142165768997,-0.3170145449815107,-0.17326060299673868,0.6242920702128175,
2021-01-01 23:00:00,-0.22268204057230853,-0.6752787805147089,-0.284184515798922,-0.5621430678675867,-0.4652746265374937,-0.43451295692940684,-0.33363936588830523,0.7265030989182029,
2021-01-02 00:00:00,-0.12312431304727313,-0.7002773698121639,-0.6229846592203541,-0.5883162586754395,-0.40811135265751225,-0.3170145449815107,-0.17326060299673868,0.6753980885764954,
2021-01-02 01:00:00,-0.15631022222228513,-0.7354195428684152,-0.5745846387315781,-0.6251259389941161,-0.4276550271495726,-0.43451295692940684,-0.33363936588830523,0.687452275349041,
2021-01-02 02:00:00,-0.12312431304727313,-0.7464721412243086,-0.6326646633181092,-0.6367029862838723,-0.40811135265751225,-0.43451295692940684,-0.17326060299673868,0.653810284989135,
2021-01-02 03:00:00,-0.2558679497473205,-0.75546275284785,-0.6552771383704593,-0.6461202049846742,-0.4834460953457606,-0.552011368877303,-0.33363936588830523,0.7148242081873851,
2021-01-02 04:00:00,-0.3886115864473678,-0.7756722783640979,-0.6608334810505794,-0.667288678231545,-0.5529528290700243,-0.0820177210857185,-0.33363936588830523,0.7954014009878021,
2021-01-02 05:00:00,-0.3886115864473678,-0.7637106321535433,-0.777680802770579,-0.6547594485080127,-0.5529528290700243,-0.3170145449815107,-0.17326060299673868,0.7180786452140537,
2021-01-02 06:00:00,-0.12312431304727313,-0.7382242630272007,-0.7554264820618436,-0.8189282376720175,-0.40811135265751225,-0.19951613303361462,0.019193912473141356,0.6853429080553185,
2021-01-02 07:00:00,-0.7868424965475096,-0.7145448926695143,-0.7347596675051338,-0.8143067145319504,-0.6890551463383797,-0.8105078751626745,-0.8147756545630047,0.7594345079901738,
2021-01-02 08:00:00,-0.8532143148975333,-0.6857549266148318,-0.7096206958952631,-0.801638146871884,-0.6890551463383797,-0.8105078751626745,-0.6543968916714382,0.9408142218806764,
2021-01-02 09:00:00,-0.8864002240725452,-0.6564771796226765,-0.6840461124849886,-0.801638146871884,-0.6890551463383797,-1.0455046990584669,-0.9751544174545713,0.9373377436778079,
2021-01-02 10:00:00,-0.7868424965475096,-0.6564771796226765,-0.6840461124849886,-0.801638146871884,-0.6890551463383797,-0.9280062871105706,-0.8147756545630047,0.9401270906427494,
2021-01-02 11:00:00,-0.7536565873724979,-0.6552355694266886,-0.6829716455821435,-0.5411488007158406,-0.6890551463383797,-0.6930094632147784,-0.6543968916714382,0.9276822755737927,
2021-01-02 12:00:00,-1.2514452249976753,-0.6238958368107667,-0.6555965949616922,-0.7359032829887063,-0.6890551463383797,-0.9280062871105706,-0.8147756545630047,0.9276822755737927,
2021-01-02 13:00:00,-1.4173747708727344,-0.6564771796226765,-0.6840461124849886,-0.5424377033361079,-0.6890551463383797,-1.5389980292396304,-1.4883664587075842,0.9276822755737927,
2021-01-02 14:00:00,-1.4173747708727344,-0.667285888064126,-0.6934841164803,-0.5537592880656502,-0.6890551463383797,-1.3979999349021552,-1.4883664587075842,0.9276822755737927,
2021-01-02 15:00:00,-1.2514452249976753,-0.6445155334121218,-0.47778459775402604,-0.5299085084482208,-0.6890551463383797,-1.163003111006363,-1.3279876958160177,0.835525727359569,
2021-01-02 16:00:00,-1.1850734066476516,-0.5905606625231714,-0.6264985055478413,-0.47340508709172086,-0.6890551463383797,-1.2805015229542591,-1.3279876958160177,0.8868716274564339,
2021-01-02 17:00:00,-1.1518874974726396,-0.5739873306427397,-0.6120268878056923,-0.4560453099054977,-0.6890551463383797,-1.163003111006363,-1.135533180346138,0.777779984400382,
2021-01-02 18:00:00,-1.0191438607725924,-0.5650742933968288,-0.604244185807106,-0.4467093825054303,-0.6890551463383797,-1.0455046990584669,-1.135533180346138,0.8146247287855894,
2021-01-02 19:00:00,-1.0855156791226162,-0.5725794392760885,-0.610797537933282,-0.45457061369328366,-0.6890551463383797,-1.163003111006363,-1.135533180346138,0.7501958249421647,
2021-01-02 20:00:00,-0.9859579515975806,-0.5902391971225115,-0.6262080880009012,-0.473056709737117,-0.6890551463383797,-0.9280062871105706,-1.135533180346138,0.8289275940887882,
2021-01-02 21:00:00,-0.9859579515975806,-0.6314785570676571,-0.6622274045446573,-0.5162645473639004,-0.6890551463383797,-0.9280062871105706,-0.9751544174545713,0.8519954228219097,
2021-01-02 22:00:00,-1.0191438607725924,-0.6544151928903245,-0.6822456452748118,-0.5402779095827989,-0.6890551463383797,-1.0455046990584669,-0.9751544174545713,0.8218889114720447,
2021-01-02 23:00:00,-1.0191438607725924,-0.6857549266148318,-0.7096206958952631,-0.5731163100781707,-0.6890551463383797,-1.0455046990584669,-1.135533180346138,0.49369063349684544,
2021-01-03 00:00:00,-0.9859579515975806,-0.7050664668509352,-0.7264735869014566,-0.5933326008912653,-0.6890551463383797,-0.9280062871105706,-0.9751544174545713,0.19348467495770624,
2021-01-03 01:00:00,-0.8864002240725452,-0.7423482021257546,-0.7590274455222094,-0.6323833651027971,-0.6890551463383797,-0.6930094632147784,-0.9751544174545713,0.08097623109846373,
2021-01-03 02:00:00,-0.720470678197486,-0.7784769985228835,-0.7905745750047919,-0.6702264831591509,-0.6890551463383797,-0.6930094632147784,-0.8147756545630047,0.38593686170352076,
2021-01-03 03:00:00,-0.8532143148975333,-0.795227742880795,-0.8052010466764938,-0.6877720191016754,-0.6890551463383797,-0.6930094632147784,-0.9751544174545713,0.2704168872377825,
2021-01-03 04:00:00,-0.9859579515975806,-0.8820854053535329,-0.8810438845904084,-0.7787511197672303,-0.6890551463383797,-0.8105078751626745,-0.9751544174545713,0.0010387381113479972,
2021-01-03 05:00:00,-1.118701588297628,-0.8886814856407635,-0.8868034841245714,-0.78566018593913,-0.6890551463383797,-0.9280062871105706,-0.9751544174545713,0.22010057608626382,
2021-01-03 06:00:00,-1.118701588297628,-0.887029686622301,-0.8853611731940101,-0.7839300271667022,-0.6890551463383797,-0.9280062871105706,-1.135533180346138,0.13144173783658095,
2021-01-03 07:00:00,-0.9859579515975806,-0.8808437951575451,-0.8799597289714618,-0.7929989045097338,-0.6890551463383797,-0.6930094632147784,-0.9751544174545713,0.19799619259073403,
2021-01-03 08:00:00,-0.720470678197486,-0.8794469663654105,-0.878740054263147,-0.801638146871884,-0.6890551463383797,-0.3170145449815107,-0.4940181287798718,-0.22484071958772683,
2021-01-03 09:00:00,-0.3222397680973442,-0.8738375260478396,-0.8738419596056776,-0.801638146871884,-0.5187459631182262,0.41147560909544534,-0.17326060299673868,-0.5239903183395961,
2021-01-03 10:00:00,-0.2558679497473205,-0.8709441179419746,-0.8713154775681631,-0.801638146871884,-0.4834460953457606,0.17647878519965307,-0.33363936588830523,-0.554638514424966,
2021-01-03 11:00:00,-0.15631022222228513,-0.863605287599528,-0.8649073196954512,-0.801638146871884,-0.4276550271495726,0.41147560909544534,-0.17326060299673868,-0.8914069711015575,
2021-01-03 12:00:00,-0.02356658552223771,-0.8720194469672992,-0.8722544399016462,-0.8147711828357769,-0.3459673060340359,0.5289740210433415,0.019193912473141356,-1.2313205797529758,
2021-01-03 13:00:00,-0.15631022222228513,-0.872352025937408,-0.87254484292858,-0.8184289186274231,-0.4276550271495726,0.5289740210433415,-0.17326060299673868,-1.4199886971175062,
2021-01-03 14:00:00,0.009619323652773997,-0.8707889159746102,-0.8711702833146993,-0.8184289186274231,-0.3239224522853891,0.8814692568870298,0.019193912473141356,-1.7661571047919407,
2021-01-03 15:00:00,0.009619323652773997,-0.8668201788434207,-0.867714529595804,-0.8143067145319504,-0.3239224522853891,0.7639708449391337,0.17957267536470792,-1.8786867277514925,
2021-01-03 16:00:00,-0.02356658552223771,-0.8109807325910127,-0.8189563392754068,-0.7929989045097338,-0.3459673060340359,0.7639708449391337,0.17957267536470792,-1.548442176826715,
2021-01-03 17:00:00,0.4410361429279279,-0.7227927719752074,-0.7419615934578649,-0.6119116117294887,0.04518262705363704,1.1399657631724012,0.33995143825627444,-1.974594327081142,
2021-01-03 18:00:00,0.1755488695278331,-0.7278257256708582,-0.746356323062249,-0.6171834153443401,-0.20166261729003754,1.2574641751202973,0.33995143825627444,-1.996483463992235,
2021-01-03 19:00:00,0.042805232827786,-0.855113518379391,-0.8574924336525696,-0.7504994102501684,-0.301134460906267,0.7639708449391337,0.17957267536470792,-1.999923309362666,
2021-01-03 20:00:00,-0.08993840387226142,-0.8580845197088397,-0.8600769928106693,-0.7800400398053202,-0.3880142165768997,0.7639708449391337,-0.17326060299673868,-1.2869731967860032,
2021-01-03 21:00:00,-0.02356658552223771,-0.8623747566068392,-0.8638231640765047,-0.7843596609863952,-0.3459673060340359,0.7639708449391337,0.019193912473141356,-1.7507392358504519,
2021-01-03 22:00:00,0.14236296035282142,-0.8694586167229575,-0.8700183608910655,-0.7843596609863952,-0.22786387879333875,1.2574641751202973,0.019193912473141356,-2.3009067325882167,
2021-01-03 23:00:00,0.0759911420027977,-0.8798571540793,-0.879098209574762,-0.7764171384978075,-0.27755790892753823,1.022467351224505,0.019193912473141356,-2.269084308668504,
2021-01-04 00:00:00,0.10917705117780971,-0.8819967162978679,-0.8809664435896258,-0.8189282376720175,-0.25314862124349874,1.022467351224505,0.17957267536470792,-1.9367407354893924,
2021-01-04 01:00:00,0.042805232827786,-0.887029686622301,-0.8853611731940101,-0.8189282376720175,-0.301134460906267,0.6464724329912376,0.019193912473141356,-1.8036636266523733,
2021-01-04 02:00:00,-0.12312431304727313,-0.8884375957263196,-0.8865905375864266,-0.8266849665686586,-0.40811135265751225,0.7639708449391337,-0.17326060299673868,-1.8607046138665537,
2021-01-04 03:00:00,-0.08993840387226142,-0.8871959844217465,-0.8855063674474738,-0.8266849665686586,-0.3880142165768997,0.5289740210433415,-0.17326060299673868,-1.7514956695111814,
2021-01-04 04:00:00,0.14236296035282142,-0.8826618742380854,-0.8815472496434936,-0.8184289186274231,-0.22786387879333875,1.022467351224505,0.17957267536470792,-1.8302562719834454,
2021-01-04 05:00:00,-0.2558679497473205,-0.8722633368817431,-0.8724674009597972,-0.7929989045097338,-0.4834460953457606,0.6464724329912376,0.019193912473141356,-0.9831230201661297,
2021-01-04 06:00:00,-0.42179749562237967,-0.8527189693057126,-0.8554015634154589,-0.7843596609863952,-0.5697517886430062,0.5289740210433415,-0.33363936588830523,-0.49684351072442395,
2021-01-04 07:00:00,-0.42179749562237967,-0.6749572807478991,-0.5550020098018275,-0.5617947253486282,-0.5697517886430062,0.41147560909544534,-0.33363936588830523,-0.9605785362125647,
2021-01-04 08:00:00,-0.35542567727235597,-0.6365115451294577,0.4648735090215489,-0.5215363161431064,-0.5359644600428383,0.2939771971475492,-0.33363936588830523,-1.313087559413576,
2021-01-04 09:00:00,-0.22268204057230853,-0.6260353979207494,0.4648735090215489,-0.5105631087681678,-0.4652746265374937,0.6464724329912376,0.019193912473141356,-1.2677245042642067,
2021-01-04 10:00:00,-0.02356658552223771,-0.625126384432238,-0.5745846387315781,-0.5096109263343916,-0.3459673060340359,0.6464724329912376,0.17957267536470792,-0.7732885889021028,
2021-01-04 11:00:00,-0.08993840387226142,-0.6047505777453268,-0.6388888991769629,-0.48826828182804155,-0.3880142165768997,0.41147560909544534,-0.17326060299673868,-0.5580780787760898,
2021-01-04 12:00:00,-0.18949613139729682,-0.6109364692100826,-0.6442903579195173,-0.494747731598071,-0.44669344877773604,0.2939771971475492,-0.17326060299673868,-0.7105994742719386,
2021-01-04 13:00:00,-0.2558679497473205,-0.6191067386634099,-0.626430738743154,-0.5033056826594867,-0.4834460953457606,0.41147560909544534,-0.17326060299673868,-1.0097234248598315,
2021-01-04 14:00:00,-0.2558679497473205,-0.6070675169666391,-0.6257821949246114,-0.4906835729772096,-0.4834460953457606,0.41147560909544534,-0.33363936588830523,-1.2472749302462038,
2021-01-04 15:00:00,-0.18949613139729682,-0.6067349546253126,-0.6229846592203541,-0.49034681795507323,-0.44669344877773604,0.2939771971475492,-0.17326060299673868,-0.5985617612509512,
2021-01-04 16:00:00,-0.3222397680973442,-0.5863591479384014,-0.619228812790423,-0.4690041734487231,-0.5187459631182262,0.2939771971475492,-0.17326060299673868,-0.918661568752055,
2021-01-04 17:00:00,-0.45498340479739136,-0.547425631382487,-0.5832095262546796,-0.42822325046476345,-0.5863997385261628,0.03548069086217741,-0.17326060299673868,-0.9626782932593401,
2021-01-04 18:00:00,-0.7868424965475096,-0.5900729159518481,-0.5832095262546796,-0.47289416081010516,-0.6890551463383797,-0.3170145449815107,-0.6543968916714382,-0.6709730547593395,
2021-01-04 19:00:00,-0.6209129506724504,-0.6422096900228905,-0.6036246510248436,-0.5274932161378645,-0.6890551463383797,-0.0820177210857185,-0.33363936588830523,-0.36570331539009415,
2021-01-04 20:00:00,-0.3886115864473678,-0.7745969493387734,-0.6984499624544499,-0.6661623245382895,-0.5529528290700243,0.2939771971475492,-0.17326060299673868,-0.7450972229327,
2021-01-04 21:00:00,-0.4881693139724032,-0.7679232769365444,-0.7490279838652207,-0.6591719484866443,-0.6029324192876703,0.17647878519965307,-0.4940181287798718,-0.668081816066556,
2021-01-04 22:00:00,-0.554541132322427,-0.8301149124531537,-0.8064981643215919,-0.7243146307843054,-0.6890551463383797,-0.0820177210857185,-0.4940181287798718,-0.9109798245227202,
2021-01-04 23:00:00,-0.42179749562237967,-0.8598139263624974,-0.8433693105779458,-0.7554228539282386,-0.5697517886430062,0.41147560909544534,-0.17326060299673868,-0.4977209179252988,
2021-01-05 00:00:00,-0.5877270414974388,-0.856111238660935,-0.8583539530492693,-0.7515328665668565,-0.6890551463383797,-0.0820177210857185,-0.4940181287798718,-0.470313873852776,
2021-01-05 01:00:00,-0.5877270414974388,-0.8590822566191659,-0.860948201891471,-0.7546448601717644,-0.6890551463383797,0.03548069086217741,-0.4940181287798718,-0.6375267418488769,
2021-01-05 02:00:00,-0.2558679497473205,-0.8621308666923954,-0.8636102030183537,-0.757838127659584,-0.4834460953457606,0.17647878519965307,-0.33363936588830523,-0.8078307943879396,
2021-01-05 03:00:00,-0.42179749562237967,-0.8616320065516233,-0.8569890831194903,-0.7573155964633235,-0.5697517886430062,0.03548069086217741,-0.4940181287798718,-1.3305119971269457,
2021-01-05 04:00:00,-0.4881693139724032,-0.8562775364603805,-0.8569890831194903,-0.7517070552441584,-0.6029324192876703,0.03548069086217741,-0.4940181287798718,-1.3230677292242634,
2021-01-05 05:00:00,-0.3222397680973442,-0.839615497786916,-0.8317823447049324,-0.7342543980991904,-0.5187459631182262,0.41147560909544534,-0.33363936588830523,-1.0286408451422002,
2021-01-05 06:00:00,-0.3222397680973442,-0.7903942924455073,-0.7921814595570209,-0.6826976325724267,-0.5187459631182262,0.41147560909544534,-0.33363936588830523,-1.2611248474966543,
2021-01-05 07:00:00,-0.2558679497473205,-0.6431298015606539,-0.668780756670833,-0.5284453997328289,-0.4834460953457606,0.2939771971475492,-0.33363936588830523,-1.064315987866165,
2021-01-05 08:00:00,-0.42179749562237967,-0.5906826246634683,-0.5772272904982697,-0.4735095893829332,-0.5697517886430062,0.03548069086217741,-0.4940181287798718,-0.29852316719700617,
2021-01-05 09:00:00,-0.4881693139724032,-0.5896959680650264,-0.5772272904982697,-0.4724761156484225,-0.6029324192876703,0.17647878519965307,-0.4940181287798718,-0.7401096642099265,
2021-01-05 10:00:00,-0.4881693139724032,-0.5809492452473434,-0.5545857764016269,-0.4633143583466462,-0.6029324192876703,0.03548069086217741,-0.4940181287798718,-0.4605451245592592,
2021-01-05 11:00:00,-0.5213552231474151,-0.5703955236610041,-0.47778459775402604,-0.45225985967097315,-0.6193825623295901,0.17647878519965307,-0.4940181287798718,-0.4556053251130319,
2021-01-05 12:00:00,-0.5877270414974388,-0.5784770874298842,-0.47778459775402604,-0.46072489593799887,-0.6890551463383797,0.17647878519965307,-0.4940181287798718,-0.4141933111654328,
2021-01-05 13:00:00,-0.45498340479739136,-0.5718034150276553,-0.43218211296950737,-0.45373455588318723,-0.5863997385261628,0.41147560909544534,-0.33363936588830523,-0.5766879319585476,
2021-01-05 14:00:00,-0.554541132322427,-0.5738653685024427,-0.43218211296950737,-0.4558943496364962,-0.6890551463383797,0.5289740210433415,-0.4940181287798718,-1.077999397261588,
2021-01-05 15:00:00,-0.28905385892233226,-0.5699853193183326,-0.5142685351344662,-0.4518301910156348,-0.5012546322389078,0.2939771971475492,-0.33363936588830523,-1.8426478387550136,
2021-01-05 16:00:00,-0.2558679497473205,-0.5555515485478834,-0.518585838258074,-0.4367115337191004,-0.4834460953457606,0.7639708449391337,-0.17326060299673868,-2.4036797528989036,
2021-01-05 17:00:00,-0.08993840387226142,-0.544510046024071,-0.518585838258074,-0.4251461087618117,-0.3880142165768997,0.7639708449391337,0.019193912473141356,-2.362514352251367,
2021-01-05 18:00:00,0.042805232827786,-0.5896072956381437,-0.43218211296950737,-0.4723832356896777,-0.301134460906267,1.2574641751202973,0.019193912473141356,-2.274320710178827,
2021-01-05 19:00:00,-0.05675249469724942,-0.6347156410842973,-0.43218211296950737,-0.5196319849500112,-0.36731547535075154,1.022467351224505,0.019193912473141356,-2.1893784196949153,
2021-01-05 20:00:00,0.042805232827786,-0.7491659961834637,-0.43218211296950737,-0.6395130419329547,-0.301134460906267,0.8814692568870298,0.019193912473141356,-2.1644971408140092,
2021-01-05 21:00:00,0.10917705117780971,-0.7588993744910032,-0.43218211296950737,-0.6497082718080535,-0.25314862124349874,1.2574641751202973,0.019193912473141356,-2.566244826503773,
2021-01-05 22:00:00,0.20873477870284513,-0.8210688504924295,-0.5944189574478744,-0.714827707118403,-0.17450561649670115,1.3749625870681934,0.17957267536470792,-2.4872862922141197,
2021-01-05 23:00:00,0.009619323652773997,-0.8445708759963506,-0.7777872973356604,-0.7394449104133073,-0.3239224522853891,0.8814692568870298,0.17957267536470792,-2.280686005971913,
2021-01-06 00:00:00,-0.08993840387226142,-0.8394491999874706,-0.8065853095264822,-0.7340802094218885,-0.3880142165768997,0.6464724329912376,0.019193912473141356,-2.171979285926924,
2021-01-06 01:00:00,-0.2558679497473205,-0.8486061271478251,-0.8065853095264822,-0.743671635379003,-0.4834460953457606,0.7639708449391337,-0.33363936588830523,-1.8111370838566518,
2021-01-06 02:00:00,-0.42179749562237967,-0.8536390974722581,-0.8065853095264822,-0.7489434215760318,-0.5697517886430062,0.17647878519965307,-0.4940181287798718,-1.530113148514422,
2021-01-06 03:00:00,-0.2558679497473205,-0.8547033472942839,-0.8137872209592072,-0.7500581703546424,-0.4834460953457606,0.41147560909544534,-0.33363936588830523,-1.8222843251018315,
2021-01-06 04:00:00,-0.28905385892233226,-0.8532289263871511,-0.7921814595570209,-0.7485137877563387,-0.5012546322389078,0.8814692568870298,-0.17326060299673868,-1.4387065195136939,
2021-01-06 05:00:00,-0.42179749562237967,-0.8463002671298117,-0.7921814595570209,-0.7412563616476576,-0.5697517886430062,0.41147560909544534,-0.4940181287798718,-1.0623584665291599,
2021-01-06 06:00:00,-0.15631022222228513,-0.832110369645024,-0.7705853723509298,-0.7263931494935144,-0.4276550271495726,0.41147560909544534,-0.17326060299673868,-1.2053455689454013,
2021-01-06 07:00:00,0.0759911420027977,-0.7923675734934121,-0.7705853723509298,-0.6847645463669908,-0.27755790892753823,0.5289740210433415,0.019193912473141356,-0.9931255727324465,
2021-01-06 08:00:00,-0.28905385892233226,-0.7623581567579253,-0.5545857764016269,-0.6533311742767541,-0.5012546322389078,-0.0820177210857185,-0.33363936588830523,-0.10361788458314936,
2021-01-06 09:00:00,-0.22268204057230853,-0.7400977747075562,-0.5545857764016269,-0.6300145307702301,-0.4652746265374937,0.17647878519965307,0.019193912473141356,0.06171296515712618,
2021-01-06 10:00:00,-0.2558679497473205,-0.7055431508477419,-0.5828804090193571,-0.5938202801855696,-0.4834460953457606,0.03548069086217741,-0.17326060299673868,0.14178961046044872,
2021-01-06 11:00:00,-0.4881693139724032,-0.7121392477637547,-0.5329896891955358,-0.6007293637752921,-0.6029324192876703,-0.19951613303361462,-0.4940181287798718,0.17991971712937935,
2021-01-06 12:00:00,-0.3886115864473678,-0.7043902463362012,-0.5065245318562621,-0.592612670027225,-0.5529528290700243,-0.0820177210857185,-0.33363936588830523,0.23551533955817244,
2021-01-06 13:00:00,-0.720470678197486,-0.6949894292614026,-0.5063309201583021,-0.5827657815098967,-0.6890551463383797,-0.552011368877303,-0.6543968916714382,0.5536468858891104,
2021-01-06 14:00:00,-0.8532143148975333,-0.662341572429208,-0.5049466873163263,-0.5485687745903451,-0.6890551463383797,-0.9280062871105706,-0.9751544174545713,0.5245133905626981,
2021-01-06 15:00:00,-0.8200284057225214,-0.6327312642043115,-0.5051015412458794,-0.5175534488229795,-0.6890551463383797,-0.6930094632147784,-0.8147756545630047,0.3878131147042784,
2021-01-06 16:00:00,-0.8200284057225214,-0.6038747852379297,-0.4825859010825216,-0.48732772172673283,-0.6890551463383797,-0.8105078751626745,-0.8147756545630047,0.4750955602519779,
2021-01-06 17:00:00,-1.0191438607725924,-0.5912590769192386,-0.18074400653031603,-0.47411339446210543,-0.6890551463383797,-1.0455046990584669,-1.135533180346138,0.5970831712253096,
2021-01-06 18:00:00,-0.8864002240725452,-0.6263901541434089,-0.29538428731602767,-0.5109114512871265,-0.6890551463383797,-0.6930094632147784,-0.8147756545630047,0.5287220314996766,
2021-01-06 19:00:00,-0.8532143148975333,-0.671077231563789,-0.4537878888916999,-0.5577189432341111,-0.6890551463383797,-0.9280062871105706,-0.9751544174545713,0.6829085256529421,
2021-01-06 20:00:00,-0.9527720424225687,-0.7569150308685817,-0.4537878888916999,-0.647629770516667,-0.6890551463383797,-1.0455046990584669,-0.9751544174545713,0.7596758071889246,
2021-01-06 21:00:00,-0.9527720424225687,-0.7561722641845837,-0.4537878888916999,-0.64685175934237,-0.6890551463383797,-1.0455046990584669,-0.9751544174545713,0.7976386227344887,
2021-01-06 22:00:00,-1.0855156791226162,-0.7663158146858158,-0.590585684537167,-0.6574766241983501,-0.6890551463383797,-1.163003111006363,-1.135533180346138,0.8797264870664144,
2021-01-06 23:00:00,-1.1850734066476516,-0.8174326923313487,-0.590585684537167,-0.7110190122189436,-0.6890551463383797,-1.2805015229542591,-1.3279876958160177,0.939655041864937,
2021-01-07 00:00:00,-1.2182593158226633,-0.7301870182886869,-0.4397228148656497,-0.6196335061419964,-0.6890551463383797,-1.163003111006363,-1.135533180346138,0.8903475599892626,
2021-01-07 01:00:00,-1.0191438607725924,-0.7481571789612532,-0.6337681983052594,-0.6384563560467779,-0.6890551463383797,-1.0455046990584669,-0.9751544174545713,0.882389039276407,
2021-01-07 02:00:00,-0.9859579515975806,-0.762258387390376,-0.7482342467612146,-0.6532266708243537,-0.6890551463383797,-0.9280062871105706,-1.135533180346138,0.8991448825723191,
2021-01-07 03:00:00,-1.2182593158226633,-0.7573917148653884,-0.7721535281747641,-0.648129073304627,-0.6890551463383797,-1.163003111006363,-1.3279876958160177,0.9276822755737927,
2021-01-07 04:00:00,-1.2182593158226633,-0.7450309934018078,-0.7613603294137696,-0.6764620578657887,-0.6890551463383797,-1.2805015229542591,-1.3279876958160177,0.9276822755737927,
2021-01-07 05:00:00,-1.284631134172687,-0.7098999172862228,-0.7306843944919825,-0.6375970884073918,-0.6890551463383797,-1.2805015229542591,-1.3279876958160177,0.9276822755737927,
