ts,mean_pressure,BalancingPowerPriceDownDKK,BalancingPowerPriceDownEUR,BalancingPowerPriceUpDKK,BalancingPowerPriceUpEUR,SpotPriceDKK,max_wind_speed_3sec,max_wind_speed_10min,mean_wind_speed,mean_wind_power,Kalby_AP
2021-01-01 00:00:00,1006.0,137.649994,18.503084,378.51001,50.879787,378.519989,7.7,6.2,5.0,493.91250000000014,-399.0846098139663
2021-01-01 01:00:00,1006.2,358.570007,48.199429,358.570007,48.199429,358.579987,7.7,6.2,5.2,558.4542878976017,-647.456525895972
2021-01-01 02:00:00,1006.2,332.450012,44.688343,332.450012,44.688343,332.459991,6.7,5.1,4.6,376.3140840383992,-441.3618336397647
2021-01-01 03:00:00,1006.0,319.350006,42.927425,319.350006,42.927425,319.369995,6.7,5.1,4.4,322.15655293439954,-328.243389423173
2021-01-01 04:00:00,1006.0,300.529999,40.397617,300.529999,40.397617,300.540009,6.2,4.6,4.2,270.3593964095995,-466.31095023778255
2021-01-01 05:00:00,1006.0,299.119995,40.208084,299.119995,40.208084,299.130005,6.7,5.1,4.2,270.3593964095995,-223.0897171586481
2021-01-01 06:00:00,1006.0,294.869995,39.636795,294.869995,39.636795,294.890015,6.2,4.6,3.9,195.934183263899,-248.1037139892344
2021-01-01 07:00:00,1006.1,298.299988,40.097858,298.299988,40.097858,298.309998,6.7,5.1,5.0,493.91250000000014,-733.0189019096778
2021-01-01 08:00:00,1006.3,307.079987,41.278076,307.079987,41.278076,307.089996,7.2,5.7,5.4,627.5351565504012,-770.7238226996759
2021-01-01 09:00:00,1006.6,156.25,21.003321,333.940002,44.888634,333.950012,7.7,4.6,4.6,376.3140840383992,-638.5466157356549
2021-01-01 10:00:00,1006.6,178.580002,24.004946,334.829987,45.008266,334.850006,6.7,4.6,4.2,270.3593964095995,-338.5547651811591
2021-01-01 11:00:00,1006.4,171.139999,23.004852,351.200012,47.208744,351.220001,6.2,4.6,4.1,245.1787110339017,-111.14145688644444
2021-01-01 12:00:00,1006.3,218.509995,29.372387,377.839996,50.789726,377.850006,5.7,4.1,3.6,123.983092454399,-65.85772235553847
2021-01-01 13:00:00,1006.5,226.149994,30.399366,338.480011,45.498905,338.48999,5.7,4.1,3.4,0.0,-91.39360608529825
2021-01-01 14:00:00,1006.7,228.919998,30.771713,332.820007,44.738079,332.839996,5.7,4.1,3.6,123.983092454399,-78.73515624983334
2021-01-01 15:00:00,1007.0,346.660004,46.598469,346.660004,46.598469,346.679993,6.2,4.1,4.0,220.39080000000013,-208.9721580039592
2021-01-01 16:00:00,1007.0,394.279999,52.999611,581.27002,78.13504,394.299988,6.2,4.1,3.7,147.7836960530999,-266.4671182753924
2021-01-01 17:00:00,1007.2,448.380005,60.271801,500.0,67.210625,448.390015,6.7,5.1,4.4,322.15655293439954,-166.90843822337035
2021-01-01 18:00:00,1007.5,450.980011,60.621296,450.980011,60.621296,451.0,7.2,5.7,5.0,493.91250000000014,-356.1129918981759
2021-01-01 19:00:00,1007.8,449.119995,60.371273,449.119995,60.371273,449.140015,6.7,5.1,5.0,493.91250000000014,-597.341281250016
2021-01-01 20:00:00,1008.1,427.100006,57.411316,499.0,67.076202,427.109985,6.7,5.7,5.1,525.6484799678996,-470.16795813514136
2021-01-01 21:00:00,1008.5,400.76001,53.870659,589.159973,79.195625,400.769989,7.2,5.1,4.3,295.9967345630997,-498.4971756280687
2021-01-01 22:00:00,1008.8,397.709991,53.460674,737.619995,99.151802,397.720001,6.7,5.1,4.8,433.3813698816026,-502.44247395829336
2021-01-01 23:00:00,1009.1,369.950012,49.729141,800.0,107.537003,369.970001,6.2,4.6,4.4,322.15655293439954,-333.2389233733425
2021-01-02 00:00:00,1009.4,347.410004,46.699287,450.0,60.489563,347.420013,6.7,5.1,4.7,404.4493426911016,-417.8398643092
2021-01-02 01:00:00,1009.6,315.709991,42.438133,500.0,67.210625,315.720001,6.2,4.6,4.6,376.3140840383992,-397.8849609375895
2021-01-02 02:00:00,1009.7,305.73999,41.097954,440.0,59.145351,305.75,6.2,5.1,4.7,404.4493426911016,-453.5770353618526
2021-01-02 03:00:00,1010.0,297.630005,40.007797,416.640015,56.005268,297.640015,5.7,4.6,4.3,295.9967345630997,-352.5725491432581
2021-01-02 04:00:00,1010.2,279.399994,37.557297,410.899994,55.233692,279.410004,7.7,4.6,3.9,195.934183263899,-219.18237304692505
2021-01-02 05:00:00,1010.7,290.190002,39.007702,290.190002,39.007702,290.200012,6.7,5.1,3.9,195.934183263899,-347.1850453969189
2021-01-02 06:00:00,1011.2,148.809998,20.003225,313.179993,42.098045,313.190002,7.2,5.7,4.7,404.4493426911016,-401.37687800472304
2021-01-02 07:00:00,1011.8,152.789993,20.538223,334.529999,44.967941,334.549988,4.6,3.1,2.7,0.0,-278.723168945275
2021-01-02 08:00:00,1012.6,163.699997,22.004759,360.5,48.458858,360.519989,4.6,3.6,2.5,0.0,21.538867188
2021-01-02 09:00:00,1013.3,163.699997,22.004759,386.920013,52.010269,386.929993,3.6,2.6,2.4,0.0,15.7837890628
2021-01-02 10:00:00,1013.6,163.699997,22.004759,386.920013,52.010269,386.929993,4.1,3.1,2.7,0.0,20.40136718777778
2021-01-02 11:00:00,1013.7,388.029999,52.159477,388.029999,52.159477,388.049988,5.1,3.6,2.8,0.0,-0.200195312
2021-01-02 12:00:00,1014.0,220.309998,29.614346,416.309998,55.960911,416.320007,4.1,3.1,1.3,0.0,-0.200195312
2021-01-02 13:00:00,1014.6,386.920013,52.010269,386.920013,52.010269,386.929993,1.5,1.0,0.8,0.0,-0.200195312
2021-01-02 14:00:00,1015.2,377.170013,50.699661,377.170013,50.699661,377.179993,2.1,1.0,0.8,0.0,-0.200195312
2021-01-02 15:00:00,1015.9,397.709991,53.460674,600.0,80.652748,397.720001,3.1,1.5,1.3,0.0,-152.75922309016667
2021-01-02 16:00:00,1016.5,446.369995,60.001614,446.369995,60.001614,446.390015,2.6,1.5,1.5,0.0,-67.75950520833334
2021-01-02 17:00:00,1017.0,461.320007,62.011211,461.320007,62.011211,461.339996,3.1,2.1,1.6,0.0,-248.35345458962504
2021-01-02 18:00:00,1017.4,469.359985,63.091957,469.359985,63.091957,469.380005,3.6,2.1,2.0,0.0,-187.3594341856061
2021-01-02 19:00:00,1017.8,462.589996,62.181927,462.589996,62.181927,462.609985,3.1,2.1,1.8,0.0,-294.01719341848485
2021-01-02 20:00:00,1018.3,446.670013,60.041939,446.670013,60.041939,446.679993,4.1,2.1,2.1,0.0,-163.6819932725
2021-01-02 21:00:00,1018.9,409.459991,55.040123,409.459991,55.040123,409.480011,4.1,2.6,2.1,0.0,-125.49473916335484
2021-01-02 22:00:00,1019.3,388.779999,52.260292,388.779999,52.260292,388.790009,3.6,2.6,2.0,0.0,-175.3340635557027
2021-01-02 23:00:00,1019.4,360.5,48.458858,360.5,48.458858,360.519989,3.6,2.1,2.0,0.0,-718.6444541529605
2021-01-03 00:00:00,1019.6,343.089996,46.118587,343.089996,46.118587,343.100006,4.1,2.6,2.1,0.0,-1215.6154242622224
2021-01-03 01:00:00,1019.9,309.459991,41.598,309.459991,41.598,309.470001,5.1,2.6,2.4,0.0,-1401.8656598081684
2021-01-03 02:00:00,1019.9,276.869995,37.217213,276.869995,37.217213,276.880005,5.1,3.1,2.9,0.0,-897.0236467634196
2021-01-03 03:00:00,1020.1,261.76001,35.186108,261.76001,35.186108,261.769989,5.1,2.6,2.5,0.0,-1088.2592706551095
2021-01-03 04:00:00,1020.2,183.410004,24.654202,183.410004,24.654202,183.419998,4.6,2.6,2.1,0.0,-1534.1968554687298
2021-01-03 05:00:00,1020.4,177.460007,23.854395,177.460007,23.854395,177.470001,4.1,2.6,1.7000000000000002,0.0,-1171.5545726103824
2021-01-03 06:00:00,1020.8,178.949997,24.054682,178.949997,24.054682,178.960007,4.1,2.1,1.7000000000000002,0.0,-1318.323374495974
2021-01-03 07:00:00,1021.1,171.139999,23.004852,184.529999,24.804752,184.539993,5.1,2.6,2.1,0.0,-1208.146907295866
2021-01-03 08:00:00,1021.5,163.699997,22.004759,185.789993,24.974123,185.800003,6.7,4.1,2.9,0.0,-1908.125253714789
2021-01-03 09:00:00,1021.6,163.699997,22.004759,190.850006,25.654295,190.860001,9.8,5.1,4.1,245.1787110339017,-2403.3474905516714
2021-01-03 10:00:00,1021.7,163.699997,22.004759,193.460007,26.005135,193.470001,8.8,4.6,4.3,295.9967345630997,-2454.0835379464784
2021-01-03 11:00:00,1021.5,163.699997,22.004759,200.080002,26.895004,200.089996,9.8,5.1,4.6,376.3140840383992,-3011.581288594704
2021-01-03 12:00:00,1021.5,152.389999,20.484455,192.490005,25.874746,192.5,10.3,5.7,5.0,493.91250000000014,-3574.2856288645244
2021-01-03 13:00:00,1021.5,149.240005,20.061028,192.190002,25.834419,192.199997,10.3,5.1,4.6,376.3140840383992,-3886.6131315283815
2021-01-03 14:00:00,1021.6,149.240005,20.061028,193.610001,26.025297,193.610001,11.8,5.7,5.1,525.6484799678996,-4459.671875000034
2021-01-03 15:00:00,1021.5,152.789993,20.538223,197.179993,26.505182,197.190002,11.3,6.2,5.1,525.6484799678996,-4645.957171135976
2021-01-03 16:00:00,1021.8,171.139999,23.004852,247.550003,33.275982,247.559998,11.3,6.2,5.0,493.91250000000014,-4099.259311956119
2021-01-03 17:00:00,1022.1,327.089996,43.967846,327.089996,43.967846,327.109985,12.9,6.7,6.4,1057.0156433663997,-4804.725814209035
2021-01-03 18:00:00,1022.2,322.549988,43.357574,322.549988,43.357574,322.570007,13.4,6.7,5.6,701.6548948224018,-4840.96182250979
2021-01-03 19:00:00,1022.3,207.740005,27.924671,207.740005,27.924671,207.75,11.3,6.2,5.2,558.4542878976017,-4846.656257420702
2021-01-03 20:00:00,1022.4,182.300003,24.504993,205.070007,27.565765,205.070007,11.3,5.1,4.8,433.3813698816026,-3666.4148297991455
2021-01-03 21:00:00,1022.5,178.580002,24.004946,201.199997,27.045555,201.199997,11.3,5.7,5.0,493.91250000000014,-4434.1486198249695
2021-01-03 22:00:00,1022.5,178.580002,24.004946,194.800003,26.185259,194.809998,13.4,5.7,5.5,663.9353109375007,-5344.914268537783
2021-01-03 23:00:00,1022.3,185.419998,24.924389,185.419998,24.924389,185.429993,12.4,5.7,5.3,592.3953151251017,-5292.23436516889
2021-01-04 00:00:00,1022.0,148.809998,20.00699,183.490005,24.669598,183.5,12.4,6.2,5.4,627.5351565504012,-4742.061714445609
2021-01-04 01:00:00,1021.9,148.809998,20.00699,178.949997,24.05921,178.960007,10.8,5.7,5.2,558.4542878976017,-4521.761423938728
2021-01-04 02:00:00,1021.7,142.130005,19.108889,177.679993,23.888464,177.690002,11.3,5.1,4.7,404.4493426911016,-4616.188979240317
2021-01-04 03:00:00,1021.5,142.130005,19.108889,178.800003,24.039043,178.809998,10.3,5.1,4.8,433.3813698816026,-4435.400845370476
2021-01-04 04:00:00,1021.4,149.240005,20.064804,182.889999,24.58893,182.899994,12.4,6.2,5.5,663.9353109375007,-4565.783777166708
2021-01-04 05:00:00,1021.5,171.139999,23.009182,192.270004,25.850039,192.279999,10.8,5.7,4.3,295.9967345630997,-3163.411099368652
2021-01-04 06:00:00,1021.6,178.580002,24.009464,209.899994,28.220331,209.910004,10.3,4.6,3.8,171.75024216960026,-2358.40775857056
2021-01-04 07:00:00,1021.9,370.25,49.778835,520.22998,69.94313,370.26001,9.8,4.6,3.8,171.75024216960026,-3126.0902076863663
2021-01-04 08:00:00,1022.2,404.920013,54.440098,1573.819946,211.594666,404.940002,9.3,4.6,4.0,220.39080000000013,-3709.6454178659633
2021-01-04 09:00:00,1022.3,414.369995,55.710617,1573.819946,211.594666,414.390015,10.8,5.7,4.4,322.15655293439954,-3634.549901326565
2021-01-04 10:00:00,1022.2,415.190002,55.820862,500.0,67.223274,415.209991,10.8,6.2,5.0,493.91250000000014,-2816.044173758436
2021-01-04 11:00:00,1022.0,433.570007,58.291992,433.570007,58.291992,433.589996,9.8,5.1,4.8,433.3813698816026,-2459.777507648643
2021-01-04 12:00:00,1021.6,427.98999,57.541779,427.98999,57.541779,428.01001,9.3,5.1,4.5,348.9061921874993,-2712.266519695045
2021-01-04 13:00:00,1021.6,420.619995,56.550907,446.440002,60.02232,420.640015,9.8,5.1,4.3,295.9967345630997,-3207.4462977046783
2021-01-04 14:00:00,1021.6,431.48999,58.012341,447.109985,60.112396,431.5,9.8,4.6,4.3,295.9967345630997,-3600.696993517864
2021-01-04 15:00:00,1021.7,431.779999,58.051331,450.0,60.500946,431.799988,9.3,5.1,4.5,348.9061921874993,-2526.795547700317
2021-01-04 16:00:00,1022.0,450.160004,60.522461,453.880005,61.022602,450.179993,9.3,5.1,4.1,245.1787110339017,-3056.699459800288
2021-01-04 17:00:00,1022.0,485.279999,65.244225,491.089996,66.02536,485.299988,8.2,5.1,3.7,147.7836960530999,-3129.5662156297385
2021-01-04 18:00:00,1022.2,446.809998,60.072063,491.089996,66.02536,446.829987,6.7,3.6,2.7,0.0,-2646.6676213821543
2021-01-04 19:00:00,1022.3,399.790009,53.750385,470.0,63.18988,399.799988,7.7,4.6,3.2,0.0,-2141.3138993654866
2021-01-04 20:00:00,1022.2,280.369995,37.694778,372.040009,50.019493,280.380005,9.3,5.1,3.9,195.934183263899,-2769.375244991345
2021-01-04 21:00:00,1022.1,286.390015,38.504147,319.790009,42.994663,286.399994,8.8,4.1,3.6,123.983092454399,-2641.881368287905
2021-01-04 22:00:00,1022.2,230.289993,30.961697,260.420013,35.012569,230.300003,7.7,4.1,3.4,0.0,-3043.982843846491
2021-01-04 23:00:00,1022.3,203.5,27.359873,222.330002,29.891502,203.509995,9.8,5.1,3.8,171.75024216960026,-2359.860247754724
2021-01-05 00:00:00,1022.0,206.850006,27.807278,206.850006,27.807278,206.850006,7.7,4.1,3.3,0.0,-2314.4897116506804
2021-01-05 01:00:00,1021.9,204.169998,27.447001,204.169998,27.447001,204.169998,8.2,4.1,3.3,0.0,-2591.299477942978
2021-01-05 02:00:00,1021.6,201.419998,27.077312,201.419998,27.077312,201.419998,8.8,4.6,4.3,295.9967345630997,-2873.226494367744
2021-01-05 03:00:00,1021.4,201.869995,27.137806,208.259995,27.996828,201.869995,8.2,4.1,3.8,171.75024216960026,-3738.4904140018175
2021-01-05 04:00:00,1021.5,206.699997,27.787113,208.259995,27.996828,206.699997,8.2,4.1,3.6,123.983092454399,-3726.1669242904463
2021-01-05 05:00:00,1021.5,221.729996,29.807627,234.300003,31.497438,221.729996,9.8,4.6,4.1,245.1787110339017,-3238.762827048208
2021-01-05 06:00:00,1021.4,266.130005,35.776413,275.209991,36.997055,266.130005,9.8,4.6,4.1,245.1787110339017,-3623.6246090967934
2021-01-05 07:00:00,1021.6,398.970001,53.634373,402.690002,54.13446,398.970001,9.3,4.6,4.3,295.9967345630997,-3297.820649799596
2021-01-05 08:00:00,1021.6,446.279999,59.994354,497.269989,66.849045,446.279999,8.2,4.1,3.8,171.75024216960026,-2030.101638349521
2021-01-05 09:00:00,1021.7,447.170013,60.113998,497.269989,66.849045,447.170013,8.8,4.1,3.6,123.983092454399,-2761.1186737061003
2021-01-05 10:00:00,1021.4,455.059998,61.174667,520.659973,69.993416,455.059998,8.2,4.1,3.6,123.983092454399,-2298.31819781139
2021-01-05 11:00:00,1021.0,464.579987,62.45446,600.0,80.659256,464.579987,8.8,4.1,3.5,100.30131093749992,-2290.140688827614
2021-01-05 12:00:00,1020.6,457.290009,61.474453,600.0,80.659256,457.290009,8.8,4.1,3.3,0.0,-2221.585857851355
2021-01-05 13:00:00,1020.4,463.309998,62.283733,647.109985,86.992348,463.309998,9.8,4.6,3.7,147.7836960530999,-2490.584880142788
2021-01-05 14:00:00,1020.0,461.450012,62.033688,647.109985,86.992348,461.450012,10.3,4.1,3.4,0.0,-3320.472622714248
2021-01-05 15:00:00,1019.7,464.950012,62.5042,562.309998,75.592506,464.950012,9.3,4.6,4.2,270.3593964095995,-4586.297190656591
2021-01-05 16:00:00,1019.3,477.970001,64.254509,557.849976,74.992943,477.970001,11.3,5.1,4.3,295.9967345630997,-5515.048158795667
2021-01-05 17:00:00,1018.9,487.929993,65.593452,557.849976,74.992943,487.929993,11.3,5.7,4.8,433.3813698816026,-5446.901579712777
2021-01-05 18:00:00,1018.6,447.25,60.124752,647.109985,86.992348,447.25,13.4,5.7,5.2,558.4542878976017,-5300.90287911555
2021-01-05 19:00:00,1018.1,406.559998,54.654713,647.109985,86.992348,406.559998,12.4,5.7,4.9,463.1794735299016,-5160.286574527482
2021-01-05 20:00:00,1017.7,303.320007,40.775944,647.109985,86.992348,303.320007,11.8,5.7,5.2,558.4542878976017,-5119.097274477694
2021-01-05 21:00:00,1017.2,294.540009,39.595627,647.109985,86.992348,294.540009,13.4,5.7,5.4,627.5351565504012,-5784.163811024678
2021-01-05 22:00:00,1016.8,238.460007,32.056675,479.51001,64.461533,238.460007,13.9,6.2,5.7,740.750370029102,-5653.453216287369
2021-01-05 23:00:00,1016.1,217.259995,29.206717,290.079987,38.996059,217.259995,11.8,6.2,5.1,525.6484799678996,-5311.44020236095
2021-01-06 00:00:00,1015.2,221.880005,29.825386,260.329987,34.993885,221.880005,10.8,5.7,4.8,433.3813698816026,-5131.483467387914
2021-01-06 01:00:00,1014.6,213.619995,28.715067,260.329987,34.993885,213.619995,11.3,4.6,4.3,295.9967345630997,-4534.133234594831
2021-01-06 02:00:00,1014.0,209.080002,28.104795,260.329987,34.993885,209.080002,8.8,4.1,3.8,171.75024216960026,-4068.9168263310953
2021-01-06 03:00:00,1013.3,208.119995,27.97575,252.889999,33.99379,208.119995,9.8,4.6,4.3,295.9967345630997,-4552.586750050077
2021-01-06 04:00:00,1012.8,209.449997,28.154531,275.209991,36.994072,209.449997,11.8,5.1,4.2,270.3593964095995,-3917.599239864913
2021-01-06 05:00:00,1012.4,215.699997,28.994663,275.209991,36.994072,215.699997,9.8,4.1,3.8,171.75024216960026,-3294.580103600597
2021-01-06 06:00:00,1012.1,228.5,30.715256,297.519989,39.993011,228.5,9.8,5.1,4.6,376.3140840383992,-3531.285728454633
2021-01-06 07:00:00,1012.2,264.350006,35.534256,297.519989,39.993011,264.350006,10.3,5.7,5.3,592.3953151251017,-3179.969658954348
2021-01-06 08:00:00,1012.3,291.420013,39.173042,520.659973,69.98777,291.420013,7.7,4.6,4.2,270.3593964095995,-1707.4489240217342
2021-01-06 09:00:00,1012.3,311.5,41.872219,520.659973,69.98777,311.5,8.8,5.7,4.4,322.15655293439954,-1433.7547136061833
2021-01-06 10:00:00,1012.0,342.670013,46.06213,491.429993,66.058632,342.670013,8.2,5.1,4.3,295.9967345630997,-1301.193160553934
2021-01-06 11:00:00,1011.6,336.720001,45.262321,542.969971,72.986702,336.720001,7.2,4.1,3.6,123.983092454399,-1238.071308496632
2021-01-06 12:00:00,1011.0,343.709991,46.201927,570.309998,76.661781,343.709991,7.7,4.6,3.9,195.934183263899,-1146.0364583333785
2021-01-06 13:00:00,1010.8,352.190002,47.34182,570.51001,76.688667,352.190002,5.7,3.6,2.9,0.0,-619.3908715109127
2021-01-06 14:00:00,1010.5,381.640015,51.300526,571.940002,76.88089,381.640015,4.1,2.6,2.5,0.0,-667.6194326810373
2021-01-06 15:00:00,1010.4,408.350006,54.890919,571.780029,76.859383,408.350006,5.1,3.1,2.6,0.0,-893.9176348824616
2021-01-06 16:00:00,1010.1,434.380005,58.389904,595.039978,79.986023,434.380005,4.6,3.1,2.6,0.0,-749.4273594447947
2021-01-06 17:00:00,1010.1,445.76001,59.919617,906.859985,121.901253,445.76001,3.6,2.1,2.0,0.0,-547.4849940709107
2021-01-06 18:00:00,1010.1,414.070007,55.659805,788.429993,105.981743,414.070007,5.1,3.1,2.4,0.0,-660.6523079128623
2021-01-06 19:00:00,1010.1,373.76001,50.241287,624.789978,83.985054,373.76001,4.1,2.6,2.5,0.0,-405.4068359376471
2021-01-06 20:00:00,1010.0,296.329987,39.83305,624.789978,83.985054,296.329987,3.6,2.6,2.2,0.0,-278.32371419270004
2021-01-06 21:00:00,1009.7,297.0,39.923111,624.789978,83.985054,297.0,3.6,2.6,2.2,0.0,-215.4788014482439
2021-01-06 22:00:00,1009.5,287.850006,38.693157,483.470001,64.98864,287.850006,3.1,2.1,1.8,0.0,-79.58780924491667
2021-01-06 23:00:00,1009.3,241.740005,32.494991,483.470001,64.98864,241.740005,2.6,1.5,1.5,0.0,19.619921875400003
2021-01-07 00:00:00,1009.1,320.440002,43.074524,639.320007,85.939346,320.440002,3.1,2.1,1.4,0.0,-62.00533040354167
2021-01-07 01:00:00,1009.0,304.230011,40.895527,438.859985,58.992901,304.230011,3.6,2.6,2.0,0.0,-75.180131392
2021-01-07 02:00:00,1008.8,291.51001,39.185665,320.609985,43.097378,291.51001,4.1,2.1,2.1,0.0,-47.44194878466666
2021-01-07 03:00:00,1008.6,295.899994,39.775784,295.899994,39.775784,295.899994,3.1,1.5,1.4,0.0,-0.200195312
2021-01-07 04:00:00,1008.3,271.5,36.495861,307.049988,41.274601,307.049988,2.6,1.5,1.4,0.0,-0.200195312
2021-01-07 05:00:00,1008.2,304.970001,40.994999,338.73999,45.534466,338.73999,2.6,1.5,1.2,0.0,-0.200195312
2021-01-07 06:00:00,1008.3,416.320007,55.963005,416.320007,55.963005,416.320007,2.1,1.0,1.0,0.0,-0.200195312
2021-01-07 07:00:00,1008.5,504.320007,67.792236,504.320007,67.792236,504.320007,1.5,1.0,0.9,0.0,-0.200195312
2021-01-07 08:00:00,1008.7,643.48999,86.499893,643.48999,86.499893,643.48999,1.5,1.0,0.8,0.0,-0.200195312
2021-01-07 09:00:00,1008.6,623.780029,83.85041,632.26001,84.990318,623.780029,1.5,1.0,0.4,0.0,-0.200195312
2021-01-07 10:00:00,1008.3,613.210022,82.429565,632.26001,84.990318,613.210022,1.0,1.0,0.6000000000000001,0.0,-0.200195312
2021-01-07 11:00:00,1007.8,639.619995,85.979675,642.869995,86.41655,639.619995,1.5,1.0,0.8,0.0,-0.200195312
2021-01-07 12:00:00,1007.5,630.099976,84.699966,632.26001,84.990318,630.099976,1.5,0.5,0.5,0.0,-0.200195312
2021-01-07 13:00:00,1007.4,612.099976,82.28035,632.26001,84.990318,612.099976,1.0,0.5,0.5,0.0,-0.200195312
2021-01-07 14:00:00,1007.5,584.799988,78.610603,632.26001,84.990318,584.799988,1.5,1.0,0.9,0.0,-0.200195312
2021-01-07 15:00:00,1007.6,606.73999,81.559845,606.73999,81.559845,606.73999,2.6,1.0,0.8,0.0,-0.200195312
2021-01-07 16:00:00,1007.7,667.070007,89.669586,667.070007,89.669586,667.070007,2.6,1.5,1.2,0.0,-0.200195312
2021-01-07 17:00:00,1007.8,357.040009,47.994408,743.830017,99.9879,743.830017,2.6,1.5,0.8,0.0,-0.200195312
2021-01-07 18:00:00,1007.8,357.040009,47.994408,672.650024,90.41967,672.650024,2.1,1.0,1.0,0.0,-0.200195312
2021-01-07 19:00:00,1007.8,357.040009,47.994408,597.150024,80.270729,597.150024,2.1,1.5,1.1,0.0,-0.200195312
2021-01-07 20:00:00,1007.9,357.040009,47.994408,496.880005,66.79213,496.880005,2.6,1.5,1.4,0.0,-0.200195312
2021-01-07 21:00:00,1007.9,352.049988,47.323635,441.309998,59.322239,441.309998,2.6,1.5,1.2,0.0,-14.585693359
2021-01-07 22:00:00,1007.9,433.359985,58.253574,433.359985,58.253574,433.359985,2.6,1.5,1.1,0.0,-19.380859374666667
2021-01-07 23:00:00,1007.9,388.649994,52.243523,388.649994,52.243523,388.649994,2.1,1.0,1.0,0.0,-0.200195312
2021-01-08 00:00:00,1008.0,297.579987,40.013985,366.839996,49.327003,366.839996,2.6,1.5,1.3,0.0,-0.200195312
2021-01-08 01:00:00,1008.1,274.149994,36.86348,352.480011,47.396091,352.480011,2.6,1.5,1.2,0.0,-0.200195312
2021-01-08 02:00:00,1008.1,260.380005,35.011902,340.579987,45.795963,340.579987,2.1,1.0,1.0,0.0,-0.200195312
2021-01-08 03:00:00,1008.2,260.380005,35.011902,331.130005,44.525272,331.130005,2.1,1.5,1.1,0.0,-68.04383680522223
2021-01-08 04:00:00,1008.1,267.820007,36.012318,339.910004,45.705872,339.910004,2.6,1.0,1.0,0.0,-0.200195312
2021-01-08 05:00:00,1008.3,334.779999,45.016068,374.429993,50.347591,374.429993,2.1,1.0,0.9,0.0,-0.200195312
2021-01-08 06:00:00,1008.6,401.730011,54.018475,444.209991,59.730534,444.209991,1.5,1.0,0.8,0.0,-0.200195312
2021-01-08 07:00:00,1009.2,401.730011,54.018475,591.890015,79.588272,591.890015,2.6,1.5,1.2,0.0,-0.200195312
2021-01-08 08:00:00,1009.7,398.309998,53.558605,770.289978,103.576759,770.289978,2.1,1.5,1.0,0.0,-0.200195312
2021-01-08 09:00:00,1010.0,371.980011,50.018154,801.97998,107.837944,801.97998,2.1,1.5,0.7000000000000001,0.0,-0.200195312
2021-01-08 10:00:00,1010.1,357.100006,48.017319,798.409973,107.357903,798.409973,1.0,0.5,0.2,0.0,-0.200195312
2021-01-08 11:00:00,1010.0,775.640015,104.296143,776.640015,104.430611,775.640015,4.0,1.0,0.8,0.0,-0.200195312
2021-01-08 12:00:00,1010.0,743.280029,99.94487,744.280029,100.07933,743.280029,2.1,1.5,0.9,0.0,-0.200195312
2021-01-08 13:00:00,1010.2,708.76001,95.303154,709.47998,95.399963,708.76001,2.1,1.5,0.9,0.0,-0.200195312
2021-01-08 14:00:00,1010.6,357.100006,48.017319,689.789978,92.752357,689.789978,1.5,1.0,0.5,0.0,-0.200195312
2021-01-08 15:00:00,1011.1,322.48999,43.363499,709.880005,95.453751,709.880005,3.6,0.5,0.3,0.0,-0.200195312
2021-01-08 16:00:00,1011.6,322.48999,43.363499,706.75,95.032875,706.75,2.1,1.0,0.8,0.0,-0.200195312
2021-01-08 17:00:00,1012.1,327.339996,44.015652,818.349976,110.039131,818.349976,2.6,1.5,1.2,0.0,-0.200195312
2021-01-08 18:00:00,1012.5,300.98999,40.472507,743.580017,99.985207,743.580017,3.1,1.5,1.3,0.0,-0.200195312
2021-01-08 19:00:00,1012.9,300.98999,40.472507,596.049988,80.147644,596.049988,2.6,1.5,1.2,0.0,-156.1494140623913
2021-01-08 20:00:00,1013.4,302.369995,40.65807,477.910004,64.261993,477.910004,3.1,2.1,1.7000000000000002,0.0,-133.5945046163182
2021-01-08 21:00:00,1013.9,327.339996,44.015652,442.130005,59.450848,442.130005,3.1,2.1,1.4,0.0,-250.94202190904343
2021-01-08 22:00:00,1014.3,260.380005,35.011902,418.25,56.23983,418.25,3.1,2.1,1.8,0.0,-153.04812622053126
2021-01-08 23:00:00,1014.7,260.380005,35.011902,384.98999,51.767536,384.98999,3.1,2.1,2.0,0.0,-194.789232337
2021-01-09 00:00:00,1015.0,376.859985,50.674339,376.859985,50.674339,376.859985,4.6,2.6,2.2,0.0,-322.9166611493898
2021-01-09 01:00:00,1015.4,361.470001,48.604931,361.470001,48.604931,361.470001,3.6,2.1,2.1,0.0,-296.00414540818366
2021-01-09 02:00:00,1015.7,357.149994,48.024044,357.149994,48.024044,357.149994,4.6,2.6,2.0,0.0,-721.2908662683648
2021-01-09 03:00:00,1016.1,366.299988,49.254395,366.299988,49.254395,366.299988,5.7,2.6,1.7000000000000002,0.0,-541.1691989651299
2021-01-09 04:00:00,1016.5,369.130005,49.63493,369.130005,49.63493,369.130005,4.1,2.1,1.9,0.0,-562.6057154606737
2021-01-09 05:00:00,1017.0,355.290009,47.773937,355.290009,47.773937,355.290009,4.1,2.1,1.5,0.0,-1116.4450334822554
2021-01-09 06:00:00,1017.7,334.76001,45.013378,368.679993,49.574421,368.679993,5.1,2.6,2.1,0.0,-1112.067359561083
